poi_idx,cat_idx,region_idx,hotness_idx
1661,77,34,0
1662,300,45,3
1663,41,33,0
1664,19,36,0
1665,26,34,0
1666,41,36,1
1667,172,56,6
1668,221,35,1
1669,57,35,1
1670,127,29,1
1671,41,44,1
1672,51,60,0
1673,140,88,0
1674,57,34,2
1675,221,35,1
1676,60,34,0
1677,131,35,0
1678,29,35,1
1679,101,56,0
1680,7,35,0
1681,266,33,0
1682,75,61,4
1683,263,31,2
1684,253,17,1
1685,101,41,0
1686,253,16,0
1687,205,63,1
1688,41,44,2
1689,95,35,1
1690,96,35,0
1691,206,34,0
1692,263,45,1
1693,96,61,0
1694,60,34,0
1695,76,60,8
1696,176,34,0
1697,60,36,2
1698,209,34,1
1699,54,46,0
1700,25,60,0
1701,263,43,4
1702,263,43,1
1703,60,34,0
1704,164,36,0
1705,263,33,1
1706,263,5,0
1707,135,35,1
1708,221,35,0
1709,245,35,1
1710,263,32,2
1711,137,44,0
1712,221,35,0
1713,162,54,6
1714,263,46,5
1715,19,34,3
1716,22,35,0
1717,41,83,1
1718,131,26,0
1719,263,35,12
1720,36,33,0
1721,263,60,0
1722,221,35,0
1723,253,27,1
1724,82,35,0
1725,79,34,2
1726,182,46,0
1727,221,61,2
1728,263,35,2
1729,258,35,0
1730,162,46,0
1731,60,34,3
1732,25,46,0
1733,69,9,0
1734,57,55,0
1735,151,87,0
1736,263,35,8
1737,60,35,1
1738,263,42,6
1739,221,26,2
1740,25,35,1
1741,203,35,0
1742,60,60,2
1743,263,46,2
1744,25,35,0
1745,69,46,2
1746,221,60,0
1747,263,35,2
1748,97,70,1
1749,221,35,0
1750,34,35,0
1751,300,19,0
1752,101,56,1
1753,7,34,0
1754,137,19,0
1755,146,29,2
1756,264,9,0
1757,263,58,4
1758,57,31,0
1759,41,35,0
1760,70,4,0
1761,145,61,1
1762,41,70,2
1763,263,34,1
1764,25,27,1
1765,263,34,0
1766,201,43,2
1767,263,44,3
1768,96,55,0
1769,120,60,1
1770,221,60,0
1771,25,36,0
1772,263,35,1
1773,189,35,0
1774,25,6,0
1775,137,51,2
1776,302,60,1
1777,60,35,1
1778,179,36,1
1779,137,35,1
1780,221,26,0
1781,232,45,5
1782,263,43,5
1783,176,36,0
1784,263,35,0
1785,174,34,1
1786,196,60,0
1787,193,35,1
1788,137,44,3
1789,263,35,2
1790,129,35,0
1791,221,60,1
1792,137,35,0
1793,97,35,0
1794,46,34,0
1795,137,34,1
1796,7,35,0
1797,190,35,0
1798,263,31,5
1799,221,39,1
1800,54,35,1
1801,25,44,0
1802,263,33,1
1803,263,60,1
1804,6,51,1
1805,207,34,0
1806,221,35,1
1807,263,35,3
1808,190,44,0
1809,129,60,1
1810,69,21,4
1811,69,30,1
1812,196,34,0
1813,263,32,0
1814,263,33,2
1815,96,19,0
1816,41,31,1
1817,221,26,3
1818,221,19,0
1819,101,55,0
1820,263,35,4
1821,263,34,0
1822,196,35,0
1823,36,46,1
1824,65,44,0
1825,161,17,1
1826,224,44,3
1827,146,55,2
1828,43,60,0
1829,120,60,1
1830,131,35,0
1831,84,33,0
1832,263,19,2
1833,57,44,2
1834,31,70,0
1835,41,35,0
1836,97,60,3
1837,7,35,0
1838,221,45,0
1839,41,33,0
1840,95,34,4
1841,19,60,0
1842,263,43,3
1843,69,17,3
1844,134,35,1
1845,52,35,0
1846,137,34,0
1847,34,78,0
1848,69,78,1
1849,221,46,0
1850,182,33,1
1851,36,34,0
1852,25,34,1
1853,263,20,0
1854,263,60,2
1855,98,34,1
1856,221,60,3
1857,263,36,0
1858,263,60,3
1859,300,35,0
1860,36,88,1
1861,257,35,1
1862,31,69,0
1863,57,80,0
1864,146,67,0
1865,25,35,1
1866,69,47,0
1867,41,36,0
1868,34,65,2
1869,137,34,0
1870,36,79,0
1871,127,70,0
1872,221,17,0
1873,41,32,0
1874,220,74,1
1875,264,29,6
1876,95,34,0
1877,221,12,1
1878,301,14,3
1879,69,1,1
1880,137,34,0
1881,145,9,1
1882,263,35,3
1883,82,45,0
1884,19,35,0
1885,95,34,0
1886,70,12,4
1887,263,32,0
1888,221,35,0
1889,221,88,1
1890,220,28,1
1891,36,79,3
1892,28,37,0
1893,196,34,0
1894,69,80,0
1895,137,77,2
1896,263,33,7
1897,164,36,1
1898,221,44,0
1899,140,35,0
1900,263,36,9
1901,263,46,2
1902,263,43,4
1903,263,34,2
1904,238,67,2
1905,157,35,0
1906,137,82,0
1907,7,34,1
1908,33,87,0
1909,146,5,2
1910,31,53,1
1911,221,32,4
1912,221,35,1
1913,300,60,3
1914,268,16,0
1915,41,44,0
1916,263,35,9
1917,137,31,3
1918,72,45,1
1919,137,35,0
1920,119,34,1
1921,205,56,0
1922,41,55,0
1923,137,34,1
1924,137,46,0
1925,263,60,1
1926,136,54,3
1927,196,35,0
1928,140,31,2
1929,72,34,0
1930,51,40,0
1931,182,68,1
1932,60,34,1
1933,77,35,0
1934,263,60,1
1935,41,32,0
1936,237,34,0
1937,41,44,1
1938,263,34,1
1939,264,53,5
1940,221,35,2
1941,101,40,0
1942,254,33,0
1943,43,60,6
1944,55,78,0
1945,25,35,1
1946,121,36,0
1947,263,20,3
1948,300,34,3
1949,145,5,0
1950,182,34,1
1951,33,70,0
1952,57,89,0
1953,27,34,0
1954,164,34,2
1955,221,35,0
1956,221,35,1
1957,134,35,0
1958,263,45,0
1959,221,35,0
1960,263,20,3
1961,164,34,1
1962,60,34,0
1963,134,45,0
1964,164,34,3
1965,253,41,2
1966,41,8,1
1967,305,88,0
1968,6,60,0
1969,221,70,1
1970,41,55,1
1971,263,44,0
1972,257,17,1
1973,72,62,0
1974,221,37,0
1975,60,34,2
1976,69,11,3
1977,263,45,4
1978,60,34,1
1979,20,34,1
1980,137,35,0
1981,60,35,1
1982,137,35,1
1983,72,42,1
1984,59,35,0
1985,221,78,0
1986,95,35,1
1987,268,60,1
1988,36,78,0
1989,263,33,1
1990,137,33,0
1991,41,36,1
1992,300,34,0
1993,253,55,0
1994,51,34,0
1995,97,45,0
1996,264,36,1
1997,131,35,0
1998,131,35,1
1999,97,43,1
2000,137,60,0
2001,263,45,1
2002,165,35,2
2003,107,88,2
2004,82,58,2
2005,36,44,0
2006,263,42,1
2007,86,35,0
2008,65,78,2
2009,41,27,1
2010,137,46,1
2011,46,71,1
2012,95,34,0
2013,238,18,1
2014,41,54,1
2015,263,43,1
2016,60,34,4
2017,137,33,0
2018,124,34,0
2019,137,60,0
2020,19,33,0
2021,263,35,3
2022,263,33,17
2023,126,35,0
2024,263,35,1
2025,41,61,0
2026,120,33,0
2027,60,35,0
2028,101,35,0
2029,180,71,2
2030,60,35,1
2031,137,44,0
2032,221,35,0
2033,75,60,0
2034,200,5,0
2035,258,34,0
2036,60,60,1
2037,263,44,1
2038,60,33,1
2039,72,35,1
2040,7,34,0
2041,263,35,1
2042,25,34,2
2043,54,60,0
2044,127,35,4
2045,209,33,0
2046,263,27,0
2047,55,60,3
2048,137,26,1
2049,261,75,10
2050,137,75,0
2051,135,35,2
2052,263,26,1
2053,60,60,1
2054,79,35,3
2055,164,34,1
2056,221,34,1
2057,101,55,0
2058,104,6,0
2059,25,34,0
2060,19,34,4
2061,137,41,0
2062,263,46,1
2063,12,45,2
2064,263,45,5
2065,137,17,0
2066,253,62,1
2067,253,55,1
2068,97,34,2
2069,253,55,0
2070,31,35,2
2071,94,54,0
2072,25,80,0
2073,130,78,1
2074,248,53,1
2075,41,31,0
2076,137,74,1
2077,145,27,1
2078,263,42,1
2079,263,49,1
2080,300,51,0
2081,41,27,0
2082,182,5,1
2083,263,42,3
2084,69,46,0
2085,221,34,0
2086,253,55,0
2087,137,60,0
2088,60,60,1
2089,221,35,1
2090,95,35,0
2091,221,35,1
2092,221,35,1
2093,263,25,3
2094,25,34,1
2095,25,32,2
2096,101,78,0
2097,100,42,0
2098,130,78,0
2099,137,60,0
2100,62,34,0
2101,263,17,1
2102,239,25,0
2103,19,74,0
2104,267,80,0
2105,263,35,2
2106,46,35,0
2107,21,35,1
2108,6,34,4
2109,137,60,1
2110,70,42,4
2111,136,64,3
2112,60,19,0
2113,53,55,1
2114,137,35,1
2115,25,35,0
2116,221,34,0
2117,136,35,0
2118,130,55,0
2119,220,43,1
2120,263,33,2
2121,41,27,0
2122,257,17,0
2123,2,38,2
2124,129,35,0
2125,82,35,1
2126,263,32,2
2127,72,34,1
2128,221,42,0
2129,263,36,1
2130,256,28,1
2131,131,43,0
2132,14,35,2
2133,300,34,2
2134,221,78,0
2135,69,42,1
2136,60,60,1
2137,120,49,3
2138,25,35,0
2139,137,45,1
2140,90,35,0
2141,129,35,0
2142,91,34,0
2143,41,44,1
2144,253,63,0
2145,25,35,3
2146,220,45,1
2147,137,35,2
2148,137,26,0
2149,162,56,5
2150,137,44,0
2151,51,17,0
2152,136,34,7
2153,221,44,0
2154,196,37,3
2155,69,20,0
2156,283,60,1
2157,263,24,3
2158,97,60,0
2159,215,34,0
2160,280,35,2
2161,178,71,1
2162,60,33,1
2163,41,27,0
2164,56,34,1
2165,263,43,2
2166,146,16,0
2167,172,6,0
2168,256,87,0
2169,36,60,0
2170,137,32,1
2171,221,44,0
2172,25,44,0
2173,127,34,0
2174,137,51,0
2175,173,35,7
2176,45,34,1
2177,29,34,0
2178,18,26,0
2179,46,63,0
2180,261,51,1
2181,60,35,4
2182,41,54,1
2183,69,88,2
2184,26,34,1
2185,164,71,1
2186,87,32,1
2187,263,34,3
2188,95,34,0
2189,164,5,1
2190,164,71,1
2191,60,34,0
2192,221,74,1
2193,173,89,2
2194,173,71,2
2195,263,43,1
2196,97,33,0
2197,131,10,0
2198,51,60,0
2199,263,44,1
2200,101,60,0
2201,225,33,0
2202,224,35,2
2203,60,10,1
2204,95,34,0
2205,221,60,0
2206,264,17,0
2207,208,66,1
2208,263,16,0
2209,41,45,0
2210,263,33,6
2211,12,35,2
2212,34,80,6
2213,221,17,1
2214,221,41,1
2215,9,34,0
2216,95,20,1
2217,19,38,0
2218,19,36,4
2219,119,27,4
2220,261,50,0
2221,196,80,0
2222,60,35,0
2223,41,54,0
2224,261,60,2
2225,280,61,0
2226,173,71,2
2227,137,37,0
2228,162,17,1
2229,69,42,2
2230,221,60,0
2231,69,78,1
2232,60,34,1
2233,70,32,0
2234,69,46,1
2235,129,80,1
2236,264,6,1
2237,116,33,0
2238,258,4,4
2239,131,78,0
2240,263,33,0
2241,300,7,0
2242,60,35,1
2243,120,34,0
2244,69,87,2
2245,207,35,0
2246,262,35,0
2247,263,43,0
2248,268,35,3
2249,263,60,2
2250,33,16,10
2251,60,35,1
2252,77,34,3
2253,221,34,0
2254,19,35,1
2255,54,35,0
2256,25,35,0
2257,119,37,1
2258,119,36,3
2259,119,62,0
2260,263,34,0
2261,6,35,0
2262,201,56,2
2263,95,56,1
2264,256,31,2
2265,261,60,7
2266,246,78,2
2267,60,35,0
2268,256,25,1
2269,6,61,2
2270,220,43,0
2271,101,60,1
2272,221,42,0
2273,62,60,0
2274,25,60,1
2275,263,32,1
2276,164,34,3
2277,176,71,1
2278,118,44,0
2279,95,46,0
2280,238,67,1
2281,101,61,0
2282,286,6,1
2283,41,78,1
2284,60,35,0
2285,41,44,0
2286,196,44,1
2287,263,20,5
2288,161,34,0
2289,261,60,3
2290,60,61,1
2291,258,68,0
2292,95,34,8
2293,19,61,1
2294,25,33,0
2295,219,34,0
2296,222,50,3
2297,263,41,6
2298,263,19,3
2299,120,62,2
2300,60,35,0
2301,263,33,0
2302,33,78,0
2303,33,62,2
2304,6,29,1
2305,19,34,2
2306,95,23,0
2307,101,35,0
2308,27,34,0
2309,19,45,5
2310,280,45,4
2311,263,27,5
2312,263,31,1
2313,101,62,2
2314,69,42,3
2315,72,26,0
2316,205,8,0
2317,101,60,1
2318,120,75,1
2319,79,60,2
2320,263,32,0
2321,164,61,2
2322,60,60,1
2323,135,35,2
2324,263,45,0
2325,25,62,1
2326,120,43,0
2327,177,34,2
2328,27,34,0
2329,253,29,2
2330,196,34,0
2331,101,35,1
2332,57,56,0
2333,41,45,2
2334,60,34,1
2335,222,61,0
2336,256,35,0
2337,41,38,0
2338,155,33,2
2339,300,34,2
2340,31,28,0
2341,101,64,0
2342,101,34,0
2343,263,20,0
2344,153,68,1
2345,79,60,0
2346,77,42,1
2347,256,19,0
2348,131,44,3
2349,221,80,1
2350,54,46,0
2351,41,63,0
2352,137,20,0
2353,60,66,1
2354,42,44,0
2355,7,34,0
2356,31,27,0
2357,60,33,1
2358,19,11,0
2359,252,87,0
2360,135,35,3
2361,25,45,1
2362,95,28,0
2363,41,39,0
2364,33,68,2
2365,262,70,1
2366,263,35,3
2367,86,35,1
2368,185,35,0
2369,60,34,2
2370,221,35,0
2371,164,26,0
2372,193,34,0
2373,60,35,2
2374,6,46,0
2375,100,64,0
2376,26,45,2
2377,229,78,0
2378,60,34,5
2379,120,35,0
2380,281,78,0
2381,36,8,0
2382,79,15,6
2383,60,35,1
2384,162,74,2
2385,8,69,1
2386,196,34,0
2387,90,37,0
2388,120,51,0
2389,60,35,0
2390,256,86,0
2391,87,35,0
2392,263,20,0
2393,41,27,1
2394,143,21,8
2395,139,35,1
2396,52,34,0
2397,120,35,2
2398,120,35,1
2399,267,35,0
2400,99,69,0
2401,120,29,5
2402,120,33,0
2403,137,56,0
2404,224,43,0
2405,263,32,1
2406,127,17,1
2407,222,47,0
2408,235,11,0
2409,164,5,1
2410,6,60,7
2411,164,5,0
2412,264,67,1
2413,221,31,0
2414,79,44,3
2415,95,45,6
2416,63,54,6
2417,238,67,5
2418,263,45,4
2419,176,34,1
2420,97,35,1
2421,60,34,4
2422,12,33,1
2423,19,15,0
2424,41,26,0
2425,60,34,2
2426,281,60,1
2427,60,35,5
2428,263,46,1
2429,263,20,0
2430,257,43,0
2431,130,30,0
2432,60,35,0
2433,256,17,1
2434,80,60,1
2435,41,46,0
2436,263,16,5
2437,261,60,0
2438,79,34,2
2439,36,32,1
2440,263,26,2
2441,256,16,1
2442,96,35,0
2443,3,35,1
2444,232,43,0
2445,263,33,0
2446,19,35,1
2447,19,35,2
2448,19,36,0
2449,263,19,0
2450,95,40,0
2451,120,40,0
2452,82,45,0
2453,19,6,1
2454,132,31,1
2455,69,26,1
2456,79,41,0
2457,73,44,0
2458,38,33,0
2459,121,51,0
2460,97,32,0
2461,166,45,0
2462,8,35,1
2463,137,29,0
2464,79,38,5
2465,60,61,0
2466,60,35,0
2467,259,63,1
2468,41,61,0
2469,101,34,0
2470,231,60,0
2471,95,34,0
2472,213,64,1
2473,79,21,0
2474,263,32,4
2475,63,33,2
2476,280,34,0
2477,60,60,2
2478,95,43,3
2479,51,60,2
2480,196,34,0
2481,121,49,0
2482,25,17,1
2483,25,19,1
2484,263,5,3
2485,82,34,0
2486,61,70,0
2487,120,69,1
2488,97,28,1
2489,26,28,0
2490,89,56,4
2491,256,76,0
2492,137,60,0
2493,221,55,1
2494,263,35,6
2495,41,31,0
2496,263,46,0
2497,122,35,0
2498,60,60,1
2499,131,45,0
2500,263,20,1
2501,136,68,0
2502,137,47,0
2503,93,18,2
2504,239,25,0
2505,193,60,1
2506,164,33,1
2507,264,55,1
2508,137,45,0
2509,41,54,1
2510,262,26,0
2511,90,64,2
2512,41,64,1
2513,164,35,0
2514,19,79,0
2515,162,45,0
2516,269,67,5
2517,208,35,0
2518,261,60,4
2519,25,38,0
2520,96,6,0
2521,238,18,0
2522,135,35,1
2523,263,32,1
2524,90,70,2
2525,256,35,0
2526,258,34,1
2527,79,35,1
2528,219,4,1
2529,140,58,0
2530,220,6,1
2531,263,58,1
2532,258,35,5
2533,123,27,0
2534,300,60,0
2535,300,34,0
2536,137,44,0
2537,232,35,1
2538,70,16,0
2539,131,35,1
2540,177,55,2
2541,134,52,2
2542,97,38,2
2543,69,64,0
2544,263,58,1
2545,36,45,0
2546,41,89,0
2547,95,44,0
2548,93,4,0
2549,41,4,1
2550,62,34,0
2551,60,35,1
2552,212,44,0
2553,300,60,1
2554,166,26,1
2555,300,42,1
2556,41,29,0
2557,171,26,1
2558,41,87,0
2559,196,34,0
2560,61,77,0
2561,300,60,1
2562,164,26,0
2563,13,34,0
2564,36,34,1
2565,272,34,0
2566,97,70,0
2567,95,38,0
2568,72,32,2
2569,300,36,1
2570,62,60,0
2571,280,44,1
2572,41,17,1
2573,131,44,0
2574,226,48,0
2575,95,45,0
2576,221,33,0
2577,233,39,0
2578,6,78,4
2579,129,34,0
2580,33,79,0
2581,263,32,4
2582,96,35,0
2583,38,33,0
2584,69,33,5
2585,120,86,1
2586,256,28,0
2587,73,37,1
2588,300,33,2
2589,19,22,0
2590,60,35,0
2591,137,55,1
2592,176,73,1
2593,27,10,1
2594,195,46,0
2595,137,58,0
2596,60,61,2
2597,130,35,1
2598,6,54,5
2599,284,59,0
2600,177,66,1
2601,63,4,0
2602,263,16,0
2603,60,60,1
2604,121,19,0
2605,97,36,0
2606,97,9,4
2607,135,35,1
2608,263,31,10
2609,1,31,0
2610,36,34,0
2611,201,19,0
2612,36,34,0
2613,41,15,0
2614,232,35,0
2615,6,32,1
2616,94,16,10
2617,154,53,2
2618,95,31,0
2619,195,41,1
2620,74,36,1
2621,60,34,4
2622,300,43,1
2623,49,34,0
2624,137,52,1
2625,176,35,2
2626,262,20,0
2627,33,38,1
2628,92,78,0
2629,256,54,2
2630,193,60,0
2631,60,56,7
2632,256,74,1
2633,138,34,0
2634,258,4,8
2635,93,41,1
2636,148,31,2
2637,77,60,2
2638,196,34,0
2639,25,85,1
2640,213,34,1
2641,60,35,0
2642,89,34,3
2643,263,33,2
2644,134,55,0
2645,145,66,0
2646,258,56,4
2647,268,79,1
2648,19,33,0
2649,60,34,1
2650,41,10,1
2651,41,34,0
2652,90,61,2
2653,256,35,0
2654,229,26,0
2655,190,35,0
2656,36,34,0
2657,34,61,0
2658,200,34,1
2659,263,32,8
2660,300,34,16
2661,221,60,1
2662,79,35,0
2663,220,34,1
2664,135,60,1
2665,256,11,0
2666,216,34,0
2667,57,19,2
2668,49,34,0
2669,121,41,1
2670,95,69,0
2671,128,44,1
2672,220,60,3
2673,41,44,0
2674,245,60,0
2675,66,43,2
2676,137,35,0
2677,60,60,1
2678,239,25,2
2679,25,34,0
2680,97,26,2
2681,173,35,0
2682,120,46,0
2683,119,38,2
2684,221,69,0
2685,72,41,2
2686,210,34,0
2687,205,53,0
2688,27,45,0
2689,69,17,2
2690,60,60,2
2691,120,45,6
2692,176,32,0
2693,300,34,2
2694,25,35,1
2695,7,34,0
2696,221,38,0
2697,164,36,2
2698,137,27,1
2699,220,59,0
2700,256,20,0
2701,69,35,2
2702,79,19,4
2703,252,61,1
2704,221,15,0
2705,36,34,1
2706,96,46,1
2707,192,34,0
2708,134,49,0
2709,256,35,0
2710,60,34,2
2711,263,31,2
2712,41,29,0
2713,263,42,1
2714,120,20,0
2715,6,88,0
2716,263,43,0
2717,32,34,0
2718,60,64,7
2719,232,70,0
2720,72,44,0
2721,41,35,2
2722,263,45,8
2723,138,1,0
2724,31,68,0
2725,253,5,2
2726,120,39,1
2727,210,34,0
2728,41,10,0
2729,78,69,1
2730,70,31,1
2731,6,34,6
2732,101,34,4
2733,255,35,1
2734,137,70,0
2735,70,35,1
2736,130,33,0
2737,300,60,0
2738,51,63,0
2739,221,20,0
2740,60,35,5
2741,172,72,0
2742,256,60,1
2743,256,27,1
2744,166,35,0
2745,89,45,3
2746,60,35,2
2747,137,20,0
2748,93,20,0
2749,256,72,1
2750,72,35,2
2751,63,60,2
2752,134,64,1
2753,95,60,1
2754,60,45,1
2755,79,29,1
2756,36,34,2
2757,60,18,3
2758,19,37,0
2759,256,60,0
2760,263,59,2
2761,256,68,2
2762,256,21,1
2763,38,34,0
2764,151,35,1
2765,33,80,0
2766,82,36,0
2767,33,33,0
2768,256,70,6
2769,95,36,4
2770,221,35,0
2771,60,60,1
2772,57,35,2
2773,12,60,1
2774,256,89,1
2775,60,34,0
2776,95,60,1
2777,96,55,0
2778,140,37,0
2779,72,41,2
2780,131,44,0
2781,258,34,5
2782,53,35,4
2783,205,35,0
2784,262,32,0
2785,261,69,0
2786,95,10,1
2787,263,32,2
2788,60,35,1
2789,131,87,0
2790,131,16,0
2791,69,34,0
2792,256,18,0
2793,269,27,2
2794,7,35,1
2795,2,31,3
2796,61,63,3
2797,72,61,2
2798,226,48,3
2799,256,26,2
2800,36,40,0
2801,280,35,0
2802,101,34,0
2803,41,19,0
2804,6,43,0
2805,82,27,2
2806,119,42,2
2807,200,35,0
2808,95,16,0
2809,6,19,1
2810,6,60,0
2811,244,45,4
2812,19,56,0
2813,136,34,0
2814,6,44,2
2815,220,49,2
2816,207,35,0
2817,135,34,1
2818,95,59,6
2819,4,35,0
2820,121,34,0
2821,97,68,0
2822,300,45,6
2823,263,29,1
2824,46,35,1
2825,7,67,1
2826,47,44,0
2827,119,33,0
2828,60,35,0
2829,95,5,1
2830,137,9,0
2831,256,34,1
2832,221,45,2
2833,43,70,0
2834,263,32,3
2835,296,34,3
2836,300,35,2
2837,95,70,5
2838,6,83,0
2839,293,34,6
2840,137,38,1
2841,221,17,0
2842,90,60,0
2843,25,56,1
2844,235,56,0
2845,57,55,0
2846,170,35,0
2847,38,36,0
2848,165,35,1
2849,139,35,1
2850,135,60,2
2851,9,60,0
2852,6,61,0
2853,87,32,0
2854,268,32,1
2855,69,32,2
2856,300,44,1
2857,152,34,2
2858,120,64,1
2859,7,35,2
2860,219,34,3
2861,19,62,0
2862,231,45,0
2863,206,60,0
2864,41,60,0
2865,60,33,0
2866,130,35,0
2867,72,41,2
2868,262,19,1
2869,253,27,2
2870,164,32,1
2871,54,35,1
2872,217,68,6
2873,280,35,4
2874,58,34,1
2875,129,35,2
2876,121,51,0
2877,60,34,0
2878,263,42,2
2879,33,55,1
2880,6,25,1
2881,300,85,1
2882,60,35,3
2883,269,60,2
2884,300,44,2
2885,284,59,1
2886,185,19,0
2887,284,50,0
2888,127,44,0
2889,300,35,2
2890,265,62,1
2891,4,34,0
2892,131,42,1
2893,72,45,1
2894,119,37,0
2895,19,36,1
2896,127,5,1
2897,82,74,0
2898,280,35,0
2899,221,44,0
2900,6,32,4
2901,6,61,1
2902,86,35,0
2903,79,35,3
2904,33,21,1
2905,95,21,1
2906,41,34,4
2907,221,58,0
2908,51,60,2
2909,60,34,1
2910,72,79,0
2911,41,19,2
2912,201,70,0
2913,41,69,0
2914,84,35,0
2915,32,34,0
2916,33,11,0
2917,300,68,0
2918,256,12,5
2919,137,58,0
2920,119,41,7
2921,276,46,1
2922,60,61,0
2923,95,60,0
2924,94,34,0
2925,303,35,0
2926,220,45,0
2927,130,34,0
2928,6,88,1
2929,129,36,0
2930,60,34,0
2931,265,27,0
2932,129,35,2
2933,268,35,1
2934,60,34,2
2935,258,35,7
2936,2,20,2
2937,57,60,0
2938,87,32,0
2939,268,55,0
2940,25,61,5
2941,41,35,0
2942,300,43,5
2943,263,16,5
2944,263,31,1
2945,95,66,0
2946,6,44,0
2947,300,33,0
2948,164,32,0
2949,79,56,0
2950,298,44,2
2951,134,55,3
2952,60,60,1
2953,247,56,2
2954,176,32,0
2955,253,10,0
2956,232,49,3
2957,19,55,1
2958,19,60,1
2959,33,86,1
2960,206,5,0
2961,89,70,0
2962,90,44,3
2963,60,35,0
2964,253,44,0
2965,84,35,1
2966,201,16,0
2967,137,68,1
2968,300,12,2
2969,201,51,0
2970,60,70,3
2971,25,41,0
2972,300,35,0
2973,300,34,2
2974,6,60,0
2975,6,45,4
2976,256,52,2
2977,57,34,3
2978,193,34,0
2979,247,17,1
2980,315,77,0
2981,79,36,1
2982,300,33,1
2983,97,88,0
2984,41,4,2
2985,221,18,3
2986,221,60,1
2987,164,41,1
2988,101,60,2
2989,60,35,0
2990,6,62,1
2991,201,16,8
2992,303,25,0
2993,300,60,1
2994,135,34,1
2995,131,26,0
2996,71,33,0
2997,26,34,1
2998,92,77,0
2999,300,43,4
3000,72,26,2
3001,82,33,1
3002,300,58,1
3003,36,43,0
3004,137,60,0
3005,6,42,1
3006,120,34,0
3007,61,36,0
3008,6,17,0
3009,41,60,0
3010,91,37,0
3011,182,60,1
3012,137,69,0
3013,232,60,10
3014,174,68,4
3015,60,34,0
3016,6,16,1
3017,121,60,0
3018,300,25,1
3019,11,16,0
3020,36,60,1
3021,265,29,3
3022,95,34,4
3023,57,65,0
3024,262,45,1
3025,19,31,2
3026,97,43,1
3027,300,33,1
3028,272,58,0
3029,129,78,0
3030,33,78,0
3031,70,23,4
3032,6,35,1
3033,60,59,3
3034,221,34,0
3035,60,35,2
3036,164,34,1
3037,300,26,1
3038,101,61,1
3039,182,63,3
3040,113,62,1
3041,244,71,0
3042,33,43,0
3043,177,17,2
3044,300,17,0
3045,185,12,0
3046,138,25,0
3047,36,35,0
3048,36,34,0
3049,6,45,4
3050,202,35,1
3051,69,25,1
3052,79,60,0
3053,40,79,0
3054,41,42,1
3055,235,9,6
3056,25,34,0
3057,263,45,0
3058,291,80,0
3059,82,46,0
3060,79,60,2
3061,135,34,2
3062,196,45,0
3063,36,34,0
3064,273,5,1
3065,253,10,1
3066,42,44,1
3067,13,60,1
3068,60,34,1
3069,120,26,0
3070,62,34,1
3071,298,16,1
3072,225,35,0
3073,6,17,9
3074,101,31,1
3075,281,50,0
3076,41,10,0
3077,41,34,9
3078,300,11,0
3079,36,43,0
3080,25,15,2
3081,60,35,2
3082,256,6,1
3083,119,85,2
3084,263,19,0
3085,90,43,0
3086,256,51,1
3087,60,35,0
3088,72,25,2
3089,89,16,0
3090,300,27,3
3091,27,66,0
3092,82,60,0
3093,79,44,0
3094,136,89,0
3095,90,56,2
3096,62,60,1
3097,280,54,3
3098,6,82,1
3099,19,45,1
3100,263,58,2
3101,1,56,0
3102,263,17,2
3103,256,32,0
3104,6,33,0
3105,82,17,0
3106,256,51,1
3107,95,45,2
3108,69,87,1
3109,90,10,0
3110,49,34,0
3111,221,9,1
3112,235,35,3
3113,261,69,0
3114,164,34,1
3115,253,79,3
3116,19,27,1
3117,201,60,0
3118,6,77,0
3119,8,28,0
3120,79,26,1
3121,14,34,0
3122,103,45,0
3123,168,36,0
3124,63,82,1
3125,36,34,0
3126,225,34,2
3127,6,77,2
3128,89,77,1
3129,300,17,0
3130,166,34,1
3131,269,53,3
3132,62,5,10
3133,6,35,0
3134,173,34,1
3135,6,13,0
3136,72,61,1
3137,79,35,0
3138,201,4,1
3139,67,46,0
3140,95,33,2
3141,220,33,0
3142,6,85,1
3143,41,19,0
3144,6,42,1
3145,175,60,2
3146,263,16,1
3147,134,79,1
3148,202,34,0
3149,262,34,0
3150,79,20,0
3151,6,32,2
3152,22,32,0
3153,95,20,0
3154,6,46,8
3155,300,38,4
3156,19,18,0
3157,69,75,1
3158,6,25,1
3159,122,31,8
3160,252,88,1
3161,47,60,0
3162,264,61,1
3163,119,61,5
3164,265,20,2
3165,74,58,0
3166,195,16,1
3167,27,44,2
3168,72,69,1
3169,6,6,0
3170,119,66,1
3171,137,44,0
3172,263,31,2
3173,2,0,0
3174,166,63,1
3175,60,63,2
3176,6,17,0
3177,6,32,2
3178,6,32,1
3179,51,35,0
3180,261,75,0
3181,183,63,4
3182,300,44,1
3183,131,29,1
3184,60,34,2
3185,72,45,0
3186,221,35,0
3187,94,16,8
3188,6,19,0
3189,210,29,1
3190,221,34,2
3191,300,29,0
3192,12,28,1
3193,128,85,0
3194,6,4,1
3195,164,31,0
3196,62,35,4
3197,33,36,0
3198,133,35,2
3199,170,33,1
3200,134,79,0
3201,41,19,0
3202,79,60,0
3203,186,60,0
3204,138,16,0
3205,90,38,0
3206,129,35,0
3207,127,34,1
3208,193,44,0
3209,6,27,7
3210,33,5,0
3211,273,51,0
3212,273,34,0
