item,idx
139.775_35.775,1362
139.77_35.57,1363
139.77_35.615,1364
139.77_35.62,1365
139.77_35.625,1366
139.77_35.645,1367
139.77_35.66,1368
139.77_35.665,1369
139.77_35.67,1370
139.77_35.675,1371
139.77_35.68,1372
139.77_35.685,1373
139.77_35.69,1374
139.77_35.695,1375
139.77_35.7,1376
139.77_35.705,1377
139.77_35.71,1378
139.77_35.715,1379
139.77_35.72,1380
139.77_35.725,1381
139.77_35.73,1382
139.77_35.735,1383
139.77_35.745,1384
139.77_35.75,1385
139.77_35.76,1386
139.77_35.77,1387
139.77_35.775,1388
139.77_35.785,1389
139.77_35.795,1390
139.785_35.54,1391
139.785_35.545,1392
139.785_35.55,1393
139.785_35.555,1394
139.785_35.625,1395
139.785_35.63,1396
139.785_35.635,1397
139.785_35.65,1398
139.785_35.655,1399
139.785_35.66,1400
139.785_35.665,1401
139.785_35.675,1402
139.785_35.68,1403
139.785_35.685,1404
139.785_35.69,1405
139.785_35.695,1406
139.785_35.705,1407
139.785_35.71,1408
139.785_35.715,1409
139.785_35.72,1410
139.785_35.73,1411
139.785_35.75,1412
139.785_35.755,1413
139.785_35.77,1414
139.785_35.775,1415
139.785_35.79,1416
139.785_35.84,1417
139.78_35.545,1418
139.78_35.55,1419
139.78_35.575,1420
139.78_35.58,1421
139.78_35.62,1422
139.78_35.625,1423
139.78_35.63,1424
139.78_35.655,1425
139.78_35.66,1426
139.78_35.665,1427
139.78_35.67,1428
139.78_35.675,1429
139.78_35.68,1430
139.78_35.685,1431
139.78_35.69,1432
139.78_35.695,1433
139.78_35.7,1434
139.78_35.705,1435
139.78_35.71,1436
139.78_35.715,1437
139.78_35.72,1438
139.78_35.74,1439
139.78_35.745,1440
139.78_35.77,1441
139.78_35.775,1442
139.78_35.8,1443
139.795_35.59,1444
139.795_35.625,1445
139.795_35.63,1446
139.795_35.64,1447
139.795_35.65,1448
139.795_35.655,1449
139.795_35.67,1450
139.795_35.675,1451
139.795_35.68,1452
139.795_35.685,1453
139.795_35.69,1454
139.795_35.695,1455
139.795_35.7,1456
139.795_35.705,1457
139.795_35.71,1458
139.795_35.715,1459
139.795_35.72,1460
139.795_35.73,1461
139.795_35.735,1462
139.795_35.74,1463
139.795_35.77,1464
139.795_35.835,1465
139.79_35.625,1466
139.79_35.63,1467
139.79_35.635,1468
139.79_35.645,1469
139.79_35.65,1470
139.79_35.655,1471
139.79_35.66,1472
139.79_35.665,1473
139.79_35.67,1474
139.79_35.675,1475
139.79_35.68,1476
139.79_35.685,1477
139.79_35.69,1478
139.79_35.695,1479
139.79_35.7,1480
139.79_35.705,1481
139.79_35.71,1482
139.79_35.715,1483
139.79_35.72,1484
139.79_35.725,1485
139.79_35.73,1486
139.79_35.74,1487
139.79_35.775,1488
139.79_35.79,1489
139.79_35.83,1490
139.79_35.835,1491
139.7_35.525,1492
139.7_35.53,1493
139.7_35.535,1494
139.7_35.57,1495
139.7_35.575,1496
139.7_35.58,1497
139.7_35.6,1498
139.7_35.605,1499
139.7_35.61,1500
139.7_35.615,1501
139.7_35.62,1502
139.7_35.625,1503
139.7_35.63,1504
139.7_35.635,1505
139.7_35.64,1506
139.7_35.645,1507
139.7_35.65,1508
139.7_35.655,1509
139.7_35.66,1510
139.7_35.665,1511
139.7_35.67,1512
139.7_35.675,1513
139.7_35.68,1514
139.7_35.685,1515
139.7_35.69,1516
139.7_35.695,1517
139.7_35.7,1518
139.7_35.705,1519
139.7_35.71,1520
139.7_35.715,1521
139.7_35.725,1522
139.7_35.73,1523
139.7_35.735,1524
139.7_35.745,1525
139.7_35.76,1526
139.7_35.765,1527
139.7_35.785,1528
139.7_35.81,1529
139.7_35.815,1530
139.7_35.86,1531
139.805_35.64,1532
139.805_35.665,1533
139.805_35.675,1534
139.805_35.68,1535
139.805_35.685,1536
139.805_35.695,1537
139.805_35.7,1538
139.805_35.705,1539
139.805_35.71,1540
139.805_35.73,1541
139.805_35.735,1542
139.805_35.745,1543
139.805_35.75,1544
139.805_35.765,1545
139.805_35.805,1546
139.805_35.835,1547
139.815_35.645,1548
139.815_35.655,1549
139.815_35.665,1550
139.815_35.67,1551
139.815_35.675,1552
139.815_35.685,1553
139.815_35.69,1554
139.815_35.695,1555
139.815_35.7,1556
139.815_35.705,1557
139.815_35.71,1558
139.815_35.715,1559
139.815_35.72,1560
139.815_35.74,1561
139.815_35.745,1562
139.815_35.755,1563
139.81_35.645,1564
139.81_35.665,1565
139.81_35.675,1566
139.81_35.69,1567
139.81_35.695,1568
139.81_35.7,1569
139.81_35.705,1570
139.81_35.71,1571
139.81_35.715,1572
139.81_35.735,1573
139.81_35.74,1574
139.81_35.755,1575
139.81_35.78,1576
139.81_35.81,1577
139.825_35.605,1578
139.825_35.64,1579
139.825_35.645,1580
139.825_35.66,1581
139.825_35.67,1582
139.825_35.675,1583
139.825_35.68,1584
139.825_35.685,1585
139.825_35.69,1586
139.825_35.695,1587
139.825_35.725,1588
139.825_35.745,1589
139.825_35.76,1590
139.82_35.64,1591
139.82_35.645,1592
139.82_35.665,1593
139.82_35.675,1594
139.82_35.69,1595
139.82_35.7,1596
139.82_35.715,1597
139.82_35.75,1598
139.82_35.76,1599
139.82_35.765,1600
139.82_35.77,1601
139.82_35.78,1602
139.835_35.635,1603
139.835_35.66,1604
139.835_35.665,1605
139.835_35.67,1606
139.835_35.675,1607
139.835_35.685,1608
139.835_35.69,1609
139.835_35.695,1610
139.835_35.7,1611
139.835_35.71,1612
139.835_35.735,1613
139.835_35.745,1614
139.835_35.75,1615
139.835_35.805,1616
139.83_35.615,1617
139.83_35.665,1618
139.83_35.67,1619
139.83_35.675,1620
139.83_35.685,1621
139.83_35.69,1622
139.83_35.705,1623
139.83_35.73,1624
139.83_35.745,1625
139.83_35.775,1626
139.845_35.645,1627
139.845_35.665,1628
139.845_35.68,1629
139.845_35.69,1630
139.845_35.7,1631
139.845_35.705,1632
139.845_35.735,1633
139.845_35.745,1634
139.845_35.765,1635
139.845_35.805,1636
139.84_35.65,1637
139.84_35.675,1638
139.84_35.705,1639
139.84_35.73,1640
139.84_35.74,1641
139.84_35.745,1642
139.84_35.805,1643
139.855_35.655,1644
139.855_35.66,1645
139.855_35.665,1646
139.855_35.7,1647
139.855_35.715,1648
139.855_35.72,1649
139.855_35.745,1650
139.855_35.75,1651
139.85_35.645,1652
139.85_35.7,1653
139.85_35.71,1654
139.85_35.74,1655
139.85_35.755,1656
139.85_35.76,1657
139.85_35.765,1658
139.865_35.645,1659
139.865_35.65,1660
139.865_35.685,1661
139.865_35.705,1662
139.865_35.75,1663
139.865_35.76,1664
139.865_35.765,1665
139.865_35.78,1666
139.865_35.785,1667
139.86_35.635,1668
139.86_35.64,1669
139.86_35.66,1670
139.86_35.665,1671
139.86_35.68,1672
139.86_35.72,1673
139.86_35.735,1674
139.86_35.76,1675
139.875_35.625,1676
139.875_35.63,1677
139.875_35.635,1678
139.875_35.66,1679
139.875_35.74,1680
139.875_35.755,1681
139.875_35.765,1682
139.87_35.63,1683
139.87_35.635,1684
139.87_35.645,1685
139.87_35.65,1686
139.87_35.66,1687
139.87_35.75,1688
139.87_35.755,1689
139.87_35.765,1690
139.885_35.62,1691
139.885_35.625,1692
139.885_35.63,1693
139.885_35.635,1694
139.885_35.645,1695
139.885_35.66,1696
139.885_35.67,1697
139.885_35.69,1698
139.885_35.765,1699
139.88_35.62,1700
139.88_35.625,1701
139.88_35.63,1702
139.88_35.635,1703
139.88_35.65,1704
139.88_35.655,1705
139.88_35.68,1706
139.88_35.685,1707
139.88_35.73,1708
139.88_35.74,1709
139.88_35.765,1710
139.895_35.625,1711
139.895_35.65,1712
139.895_35.69,1713
139.895_35.715,1714
139.895_35.73,1715
139.89_35.63,1716
139.89_35.65,1717
139.89_35.655,1718
139.89_35.665,1719
139.8_35.64,1720
139.8_35.645,1721
139.8_35.65,1722
139.8_35.665,1723
139.8_35.67,1724
139.8_35.675,1725
139.8_35.68,1726
139.8_35.685,1727
139.8_35.695,1728
139.8_35.7,1729
139.8_35.705,1730
139.8_35.71,1731
139.8_35.735,1732
139.8_35.745,1733
139.8_35.75,1734
139.8_35.755,1735
139.8_35.775,1736
139.8_35.8,1737
139.8_35.81,1738
139.8_35.825,1739
139.8_35.84,1740
139.905_35.665,1741
139.9_35.655,1742
139.9_35.66,1743
139.9_35.67,1744
139.9_35.705,1745
