poi_idx,cat_idx,region_idx,hotness_idx
1661,210,34,0
1662,173,43,3
1663,87,35,3
1664,42,42,0
1665,198,34,0
1666,55,60,0
1667,223,35,0
1668,215,60,1
1669,223,35,0
1670,110,34,0
1671,78,34,0
1672,302,45,3
1673,42,33,0
1674,19,36,0
1675,27,34,0
1676,42,36,1
1677,173,56,7
1678,223,35,2
1679,58,35,2
1680,128,29,3
1681,246,35,0
1682,42,44,1
1683,52,60,1
1684,141,88,0
1685,58,34,3
1686,223,35,2
1687,61,34,1
1688,132,35,0
1689,30,35,1
1690,102,56,1
1691,7,35,1
1692,268,33,0
1693,76,61,5
1694,265,31,2
1695,255,17,1
1696,102,41,0
1697,255,16,0
1698,207,63,2
1699,42,44,2
1700,96,35,1
1701,97,35,0
1702,208,34,0
1703,265,45,1
1704,97,61,1
1705,61,34,0
1706,77,60,9
1707,177,34,0
1708,61,36,2
1709,211,34,1
1710,55,46,0
1711,26,60,0
1712,265,43,5
1713,265,43,1
1714,61,34,0
1715,165,36,1
1716,265,33,1
1717,265,5,1
1718,136,35,1
1719,223,35,0
1720,247,35,2
1721,265,32,3
1722,138,44,1
1723,223,35,1
1724,163,54,6
1725,265,46,5
1726,19,34,3
1727,22,35,0
1728,42,83,1
1729,132,26,0
1730,265,35,12
1731,37,33,0
1732,265,60,0
1733,223,35,0
1734,255,27,1
1735,83,35,1
1736,80,34,2
1737,183,46,0
1738,223,61,2
1739,265,35,2
1740,260,35,0
1741,163,46,0
1742,61,34,3
1743,26,46,0
1744,223,35,0
1745,70,9,0
1746,58,55,0
1747,152,87,1
1748,265,35,8
1749,61,35,2
1750,265,42,6
1751,223,26,2
1752,26,35,1
1753,205,35,0
1754,61,60,3
1755,265,46,2
1756,26,35,0
1757,70,46,2
1758,223,60,0
1759,265,35,2
1760,98,70,3
1761,223,35,0
1762,35,35,1
1763,302,19,0
1764,102,56,1
1765,7,34,0
1766,138,19,0
1767,147,29,3
1768,266,9,1
1769,265,58,4
1770,58,31,0
1771,42,35,0
1772,71,4,1
1773,146,61,1
1774,42,70,2
1775,265,34,1
1776,26,27,2
1777,265,34,0
1778,203,43,2
1779,265,44,3
1780,97,55,0
1781,121,60,1
1782,223,60,0
1783,26,36,0
1784,265,35,1
1785,191,35,0
1786,26,6,0
1787,138,51,2
1788,304,60,2
1789,61,35,1
1790,180,36,1
1791,138,35,1
1792,265,36,0
1793,223,26,0
1794,234,45,6
1795,265,43,5
1796,177,36,0
1797,265,35,0
1798,175,34,1
1799,198,60,0
1800,195,35,1
1801,138,44,4
1802,265,35,2
1803,130,35,0
1804,223,60,1
1805,138,35,0
1806,98,35,0
1807,47,34,0
1808,138,34,1
1809,7,35,0
1810,192,35,0
1811,265,31,5
1812,223,39,2
1813,55,35,1
1814,26,44,0
1815,265,33,1
1816,265,60,1
1817,6,51,1
1818,209,34,0
1819,195,5,0
1820,223,35,1
1821,265,35,4
1822,192,44,0
1823,130,60,1
1824,70,21,4
1825,70,30,1
1826,198,34,0
1827,265,32,0
1828,265,33,2
1829,97,19,0
1830,42,31,1
1831,223,26,5
1832,223,19,1
1833,102,55,1
1834,265,35,5
1835,265,34,0
1836,198,35,0
1837,37,46,1
1838,66,44,1
1839,162,17,1
1840,226,44,3
1841,147,55,3
1842,44,60,0
1843,121,60,2
1844,132,35,0
1845,85,33,0
1846,265,19,2
1847,58,44,3
1848,32,70,0
1849,42,35,0
1850,98,60,3
1851,7,35,1
1852,223,45,0
1853,42,33,0
1854,96,34,5
1855,19,60,1
1856,265,43,3
1857,70,17,4
1858,135,35,1
1859,53,35,0
1860,138,34,1
1861,35,78,1
1862,70,78,1
1863,223,46,0
1864,183,33,1
1865,37,34,0
1866,26,34,1
1867,265,20,0
1868,265,60,2
1869,99,34,2
1870,223,60,3
1871,265,36,0
1872,265,60,3
1873,302,35,1
1874,37,88,1
1875,259,35,1
1876,32,69,1
1877,58,80,0
1878,147,67,0
1879,26,35,1
1880,70,47,1
1881,42,36,0
1882,35,65,2
1883,138,34,0
1884,37,79,0
1885,128,70,0
1886,223,17,0
1887,42,32,0
1888,222,74,1
1889,266,29,7
1890,96,34,0
1891,223,12,1
1892,303,14,4
1893,70,1,1
1894,138,34,1
1895,146,9,1
1896,265,35,3
1897,83,45,1
1898,19,35,0
1899,96,34,0
1900,71,12,4
1901,265,32,0
1902,223,35,0
1903,223,88,2
1904,222,28,1
1905,37,79,3
1906,29,37,0
1907,198,34,0
1908,70,80,0
1909,138,77,2
1910,265,33,7
1911,165,36,1
1912,223,44,0
1913,141,35,0
1914,265,36,9
1915,265,46,2
1916,265,43,5
1917,265,34,2
1918,240,67,3
1919,158,35,0
1920,138,82,0
1921,7,34,1
1922,34,87,0
1923,147,5,3
1924,32,53,1
1925,223,32,5
1926,223,35,1
1927,302,60,4
1928,270,16,0
1929,42,44,1
1930,265,35,10
1931,138,31,4
1932,73,45,1
1933,138,35,1
1934,120,34,1
1935,207,56,0
1936,42,55,1
1937,138,34,1
1938,138,46,1
1939,265,60,1
1940,137,54,4
1941,198,35,0
1942,141,31,3
1943,73,34,1
1944,52,40,0
1945,183,68,1
1946,61,34,1
1947,78,35,0
1948,265,60,1
1949,42,32,0
1950,239,34,0
1951,42,44,1
1952,265,34,1
1953,266,53,6
1954,223,35,2
1955,102,40,0
1956,256,33,0
1957,44,60,6
1958,56,78,1
1959,26,35,1
1960,122,36,0
1961,265,20,4
1962,302,34,3
1963,146,5,0
1964,183,34,1
1965,34,70,0
1966,58,89,0
1967,28,34,0
1968,165,34,2
1969,223,35,0
1970,61,43,0
1971,223,35,1
1972,135,35,0
1973,265,45,0
1974,223,35,0
1975,265,20,3
1976,165,34,2
1977,61,34,0
1978,135,45,0
1979,165,34,3
1980,255,41,2
1981,42,8,1
1982,307,88,0
1983,6,60,0
1984,223,70,2
1985,42,55,1
1986,265,44,0
1987,259,17,1
1988,73,62,0
1989,223,37,0
1990,61,34,2
1991,70,11,4
1992,265,45,5
1993,61,34,1
1994,20,34,1
1995,138,35,0
1996,61,35,1
1997,138,35,1
1998,73,42,1
1999,60,35,0
2000,223,78,0
2001,96,35,1
2002,270,60,2
2003,37,78,0
2004,265,33,2
2005,138,33,2
2006,42,36,1
2007,302,34,1
2008,255,55,0
2009,52,34,0
2010,98,45,0
2011,266,36,1
2012,132,35,0
2013,132,35,1
2014,98,43,1
2015,138,60,1
2016,265,45,1
2017,166,35,2
2018,108,88,2
2019,83,58,3
2020,37,44,0
2021,265,42,1
2022,87,35,0
2023,66,78,2
2024,42,27,2
2025,138,46,2
2026,47,71,2
2027,96,34,0
2028,240,18,2
2029,42,54,1
2030,265,43,1
2031,61,34,6
2032,138,33,0
2033,125,34,0
2034,138,60,0
2035,19,33,0
2036,265,35,3
2037,265,33,17
2038,127,35,0
2039,265,35,1
2040,2,60,0
2041,42,61,0
2042,121,33,0
2043,61,35,1
2044,102,35,0
2045,181,71,3
2046,61,35,1
2047,138,44,0
2048,223,35,0
2049,76,60,0
2050,202,5,1
2051,260,34,0
2052,61,60,1
2053,265,44,1
2054,61,33,2
2055,73,35,1
2056,7,34,0
2057,265,35,1
2058,26,34,2
2059,55,60,0
2060,128,35,4
2061,211,33,1
2062,265,27,0
2063,56,60,3
2064,138,26,2
2065,263,75,11
2066,138,75,0
2067,136,35,2
2068,265,26,1
2069,61,60,1
2070,80,35,4
2071,165,34,1
2072,223,34,1
2073,102,55,0
2074,105,6,0
2075,26,34,1
2076,19,34,4
2077,138,41,1
2078,265,46,1
2079,12,45,2
2080,265,45,5
2081,138,17,1
2082,255,62,1
2083,255,55,2
2084,98,34,2
2085,255,55,0
2086,32,35,2
2087,95,54,0
2088,26,80,0
2089,131,78,1
2090,250,53,1
2091,42,31,0
2092,138,74,1
2093,146,27,1
2094,265,42,1
2095,265,49,1
2096,302,51,0
2097,42,27,1
2098,183,5,2
2099,265,42,3
2100,70,46,0
2101,223,34,0
2102,255,55,1
2103,138,60,0
2104,61,60,1
2105,223,35,1
2106,96,35,0
2107,223,35,1
2108,223,35,2
2109,265,25,3
2110,26,34,1
2111,26,32,3
2112,102,78,0
2113,101,42,0
2114,131,78,1
2115,138,60,0
2116,63,34,0
2117,265,17,1
2118,241,25,0
2119,19,74,0
2120,269,80,0
2121,265,35,2
2122,47,35,0
2123,21,35,1
2124,6,34,4
2125,138,60,1
2126,71,42,4
2127,137,64,3
2128,61,19,1
2129,54,55,1
2130,138,35,3
2131,26,35,0
2132,223,34,0
2133,137,35,0
2134,131,55,1
2135,222,43,1
2136,265,33,2
2137,42,27,0
2138,259,17,0
2139,2,38,2
2140,130,35,0
2141,83,35,1
2142,265,32,2
2143,73,34,1
2144,223,42,0
2145,265,36,1
2146,258,28,2
2147,132,43,0
2148,14,35,2
2149,302,34,3
2150,223,78,0
2151,70,42,1
2152,61,60,2
2153,121,49,3
2154,26,35,0
2155,138,45,2
2156,91,35,0
2157,130,35,0
2158,92,34,0
2159,42,44,1
2160,255,63,0
2161,26,35,3
2162,222,45,1
2163,92,3,1
2164,138,35,2
2165,138,26,1
2166,163,56,6
2167,138,44,0
2168,52,17,0
2169,137,34,9
2170,223,44,1
2171,198,37,3
2172,70,20,0
2173,285,60,2
2174,265,24,3
2175,98,60,0
2176,217,34,1
2177,282,35,2
2178,179,71,2
2179,61,33,1
2180,42,27,0
2181,57,34,1
2182,265,43,2
2183,147,16,0
2184,173,6,0
2185,258,87,0
2186,37,60,0
2187,138,32,1
2188,223,44,1
2189,26,44,0
2190,128,34,1
2191,138,51,0
2192,174,35,7
2193,46,34,1
2194,30,34,0
2195,18,26,0
2196,47,63,0
2197,263,51,2
2198,61,35,4
2199,42,54,1
2200,70,88,3
2201,27,34,3
2202,165,71,1
2203,88,32,1
2204,265,34,3
2205,96,34,0
2206,165,5,1
2207,165,71,1
2208,61,34,0
2209,223,74,1
2210,174,89,2
2211,174,71,2
2212,265,43,1
2213,98,33,1
2214,132,10,0
2215,95,27,0
2216,52,60,0
2217,265,44,1
2218,102,60,0
2219,227,33,0
2220,226,35,2
2221,61,10,1
2222,96,34,1
2223,223,60,0
2224,266,17,0
2225,210,66,2
2226,265,16,0
2227,42,45,1
2228,265,33,7
2229,12,35,2
2230,35,80,6
2231,223,17,1
2232,223,41,2
2233,9,34,0
2234,96,20,1
2235,19,38,0
2236,19,36,4
2237,120,27,4
2238,263,50,0
2239,198,80,1
2240,61,35,0
2241,42,54,0
2242,263,60,2
2243,282,61,0
2244,174,71,2
2245,138,37,0
2246,163,17,1
2247,70,42,2
2248,223,60,0
2249,70,78,1
2250,61,34,2
2251,71,32,0
2252,70,46,1
2253,130,80,1
2254,266,6,1
2255,117,33,0
2256,260,4,4
2257,132,78,0
2258,265,33,0
2259,120,7,0
2260,61,35,1
2261,121,34,0
2262,70,87,2
2263,209,35,0
2264,264,35,0
2265,265,43,0
2266,270,35,3
2267,265,60,2
2268,34,16,10
2269,61,35,2
2270,78,34,5
2271,223,34,0
2272,19,35,1
2273,55,35,0
2274,26,35,1
2275,120,37,1
2276,120,36,5
2277,120,62,0
2278,265,34,0
2279,6,35,1
2280,203,56,2
2281,96,56,1
2282,258,31,3
2283,263,60,7
2284,248,78,3
2285,61,35,0
2286,258,25,1
2287,6,61,3
2288,222,43,0
2289,102,60,2
2290,223,42,0
2291,63,60,1
2292,26,60,2
2293,265,32,1
2294,165,34,3
2295,177,71,1
2296,119,44,0
2297,96,46,0
2298,240,67,1
2299,102,61,0
2300,288,6,1
2301,42,78,1
2302,61,35,0
2303,42,44,0
2304,198,44,1
2305,265,20,6
2306,162,34,0
2307,263,60,3
2308,61,61,4
2309,260,68,0
2310,96,34,8
2311,19,61,1
2312,26,33,1
2313,221,34,0
2314,224,50,3
2315,265,41,7
2316,265,19,3
2317,121,62,2
2318,61,35,1
2319,265,33,0
2320,34,78,0
2321,34,62,2
2322,6,29,1
2323,19,34,2
2324,96,23,0
2325,102,35,0
2326,28,34,0
2327,19,45,5
2328,282,45,5
2329,265,27,5
2330,265,31,1
2331,102,62,2
2332,70,42,3
2333,73,26,0
2334,207,8,0
2335,102,60,1
2336,121,75,1
2337,80,60,2
2338,265,32,0
2339,165,61,3
2340,61,60,1
2341,136,35,3
2342,265,45,0
2343,26,62,1
2344,121,43,0
2345,178,34,3
2346,28,34,0
2347,255,29,2
2348,198,34,0
2349,102,35,1
2350,58,56,1
2351,42,45,2
2352,61,34,3
2353,224,61,0
2354,258,35,1
2355,42,38,0
2356,156,33,2
2357,302,34,3
2358,32,28,0
2359,102,64,0
2360,102,34,0
2361,265,20,0
2362,154,68,1
2363,80,60,0
2364,78,42,1
2365,258,19,0
2366,132,44,3
2367,223,80,1
2368,55,46,0
2369,42,63,1
2370,138,20,1
2371,61,66,3
2372,43,44,0
2373,7,34,0
2374,32,27,0
2375,61,33,2
2376,19,11,0
2377,254,87,0
2378,136,35,4
2379,26,45,1
2380,96,28,0
2381,42,39,0
2382,34,68,2
2383,264,70,1
2384,265,35,3
2385,87,35,1
2386,186,35,0
2387,61,34,3
2388,223,35,0
2389,165,26,0
2390,195,34,0
2391,61,35,2
2392,6,46,0
2393,101,64,0
2394,27,45,3
2395,231,78,0
2396,61,34,6
2397,121,35,1
2398,283,78,1
2399,37,8,0
2400,80,15,6
2401,61,35,1
2402,163,74,4
2403,8,69,2
2404,198,34,0
2405,91,37,0
2406,121,51,1
2407,61,35,0
2408,258,86,1
2409,88,35,1
2410,265,20,0
2411,42,27,1
2412,144,21,8
2413,140,35,1
2414,53,34,0
2415,121,35,2
2416,121,35,1
2417,269,35,0
2418,100,69,0
2419,121,29,5
2420,121,33,0
2421,138,56,0
2422,226,43,1
2423,265,32,1
2424,128,17,1
2425,224,47,0
2426,237,11,0
2427,165,5,1
2428,6,60,8
2429,165,5,0
2430,266,67,2
2431,223,31,0
2432,80,44,3
2433,96,45,6
2434,64,54,6
2435,240,67,6
2436,265,45,3
2437,177,34,1
2438,98,35,3
2439,61,34,6
2440,12,33,2
2441,19,15,0
2442,42,26,0
2443,61,34,3
2444,283,60,1
2445,61,35,6
2446,265,46,1
2447,265,20,1
2448,259,43,0
2449,131,30,0
2450,61,35,1
2451,258,17,3
2452,81,60,1
2453,42,46,0
2454,265,16,6
2455,263,60,0
2456,80,34,3
2457,37,32,1
2458,265,26,2
2459,258,16,1
2460,97,35,0
2461,3,35,1
2462,234,43,0
2463,265,33,0
2464,19,35,1
2465,19,35,2
2466,19,36,0
2467,265,19,0
2468,96,40,0
2469,121,40,0
2470,83,45,0
2471,19,6,1
2472,133,31,2
2473,70,26,1
2474,80,41,0
2475,74,44,0
2476,39,33,0
2477,122,51,0
2478,98,32,0
2479,167,45,1
2480,8,35,1
2481,138,29,0
2482,80,38,5
2483,61,61,0
2484,61,35,0
2485,261,63,1
2486,42,61,0
2487,102,34,1
2488,233,60,2
2489,96,34,1
2490,215,64,1
2491,80,21,0
2492,265,32,4
2493,64,33,3
2494,282,34,0
2495,61,60,4
2496,96,43,3
2497,52,60,3
2498,198,34,0
2499,122,49,0
2500,25,34,0
2501,26,17,1
2502,26,19,1
2503,265,5,3
2504,83,34,0
2505,62,70,0
2506,121,69,1
2507,98,28,1
2508,27,28,0
2509,90,56,4
2510,258,76,0
2511,138,60,0
2512,223,55,2
2513,265,35,6
2514,42,31,0
2515,265,46,0
2516,123,35,0
2517,61,60,2
2518,132,45,1
2519,265,20,1
2520,137,68,1
2521,138,47,0
2522,94,18,2
2523,241,25,0
2524,195,60,1
2525,165,33,1
2526,266,55,1
2527,138,45,1
2528,42,54,1
2529,264,26,1
2530,91,64,3
2531,42,64,1
2532,165,35,0
2533,19,79,0
2534,163,45,0
2535,271,67,6
2536,210,35,0
2537,263,60,4
2538,26,38,1
2539,97,6,0
2540,240,18,0
2541,136,35,1
2542,265,32,1
2543,91,70,3
2544,258,35,0
2545,260,34,1
2546,80,35,1
2547,221,4,1
2548,141,58,0
2549,222,6,1
2550,265,58,1
2551,260,35,5
2552,124,27,0
2553,302,60,0
2554,302,34,0
2555,138,44,2
2556,234,35,1
2557,71,16,0
2558,132,35,1
2559,178,55,2
2560,135,52,3
2561,98,38,2
2562,70,64,0
2563,265,58,2
2564,37,45,1
2565,42,89,1
2566,96,44,0
2567,94,4,0
2568,42,4,1
2569,63,34,1
2570,61,35,1
2571,214,44,0
2572,302,60,1
2573,167,26,1
2574,302,42,1
2575,42,29,0
2576,172,26,1
2577,42,87,0
2578,198,34,0
2579,62,77,1
2580,302,60,1
2581,165,26,0
2582,13,34,1
2583,37,34,1
2584,274,34,1
2585,98,70,0
2586,96,38,0
2587,73,32,2
2588,302,36,1
2589,63,60,1
2590,223,27,0
2591,282,44,1
2592,42,17,1
2593,132,44,0
2594,228,48,1
2595,96,45,0
2596,223,33,1
2597,235,39,0
2598,6,78,4
2599,130,34,0
2600,34,79,0
2601,265,32,4
2602,97,35,0
2603,39,33,0
2604,70,33,6
2605,121,86,1
2606,258,28,1
2607,74,37,1
2608,302,33,3
2609,19,22,0
2610,61,35,0
2611,138,55,1
2612,177,73,2
2613,28,10,1
2614,197,46,0
2615,138,58,0
2616,61,61,3
2617,131,35,1
2618,6,54,6
2619,286,59,0
2620,178,66,3
2621,64,4,0
2622,265,16,0
2623,61,60,1
2624,122,19,0
2625,98,36,0
2626,98,9,4
2627,136,35,1
2628,265,31,11
2629,1,31,0
2630,37,34,0
2631,203,19,1
2632,37,34,0
2633,42,15,0
2634,234,35,0
2635,6,32,2
2636,95,16,10
2637,155,53,4
2638,96,31,0
2639,197,41,1
2640,75,36,1
2641,61,34,5
2642,302,43,1
2643,50,34,0
2644,138,52,2
2645,177,35,2
2646,264,20,0
2647,34,38,1
2648,93,78,1
2649,26,29,0
2650,258,54,2
2651,195,60,0
2652,61,56,7
2653,258,74,1
2654,139,34,0
2655,260,4,8
2656,94,41,1
2657,149,31,2
2658,78,60,2
2659,198,34,0
2660,26,85,2
2661,215,34,2
2662,61,35,1
2663,90,34,3
2664,265,33,2
2665,135,55,0
2666,146,66,1
2667,260,56,4
2668,270,79,2
2669,19,33,0
2670,61,34,1
2671,42,10,1
2672,42,34,0
2673,91,61,2
2674,258,35,0
2675,231,26,0
2676,192,35,0
2677,37,34,0
2678,35,61,1
2679,202,34,1
2680,265,32,8
2681,302,34,17
2682,102,43,0
2683,223,60,1
2684,80,35,0
2685,222,34,1
2686,136,60,1
2687,258,11,1
2688,218,34,0
2689,58,19,2
2690,50,34,1
2691,122,41,1
2692,96,69,0
2693,129,44,1
2694,222,60,3
2695,42,44,1
2696,247,60,1
2697,67,43,2
2698,138,35,0
2699,61,60,2
2700,241,25,2
2701,26,34,0
2702,98,26,2
2703,174,35,0
2704,121,46,0
2705,120,38,2
2706,223,69,0
2707,73,41,2
2708,212,34,0
2709,207,53,0
2710,28,45,0
2711,70,17,4
2712,61,60,2
2713,121,45,6
2714,177,32,0
2715,302,34,3
2716,26,35,1
2717,195,61,1
2718,7,34,0
2719,223,38,1
2720,165,36,2
2721,138,27,1
2722,222,59,1
2723,258,20,0
2724,70,35,2
2725,80,19,6
2726,254,61,1
2727,223,15,0
2728,37,34,1
2729,97,46,1
2730,194,34,0
2731,135,49,0
2732,258,35,0
2733,61,34,2
2734,265,31,2
2735,42,29,0
2736,265,42,1
2737,121,20,0
2738,6,88,1
2739,265,43,1
2740,33,34,0
2741,61,64,8
2742,234,70,0
2743,73,44,0
2744,42,35,3
2745,265,45,9
2746,139,1,0
2747,32,68,0
2748,255,5,2
2749,121,39,1
2750,212,34,0
2751,42,10,1
2752,79,69,1
2753,71,31,1
2754,6,34,6
2755,102,34,4
2756,257,35,1
2757,138,70,1
2758,71,35,1
2759,131,33,0
2760,302,60,0
2761,52,63,0
2762,223,20,0
2763,61,35,6
2764,173,72,0
2765,258,60,2
2766,258,27,1
2767,167,35,0
2768,90,45,3
2769,61,35,2
2770,138,20,0
2771,94,20,0
2772,258,72,1
2773,73,35,2
2774,64,60,3
2775,135,64,1
2776,96,60,1
2777,61,45,1
2778,80,29,1
2779,37,34,3
2780,61,18,4
2781,19,37,0
2782,258,60,0
2783,265,59,2
2784,258,68,2
2785,258,21,1
2786,39,34,0
2787,152,35,1
2788,34,80,0
2789,83,36,0
2790,34,33,0
2791,258,70,6
2792,96,36,5
2793,223,35,1
2794,61,60,2
2795,58,35,2
2796,12,60,1
2797,258,89,1
2798,61,34,0
2799,96,60,1
2800,97,55,0
2801,141,37,0
2802,73,41,2
2803,132,44,0
2804,260,34,5
2805,54,35,5
2806,207,35,0
2807,264,32,0
2808,263,69,0
2809,96,10,1
2810,265,32,2
2811,61,35,3
2812,132,87,1
2813,132,16,0
2814,70,34,1
2815,258,18,1
2816,271,27,2
2817,7,35,1
2818,2,31,3
2819,62,63,4
2820,73,61,2
2821,228,48,3
2822,258,26,3
2823,43,44,0
2824,37,40,0
2825,282,35,0
2826,102,34,0
2827,42,19,0
2828,6,43,0
2829,83,27,2
2830,120,42,2
2831,202,35,1
2832,96,16,1
2833,6,19,1
2834,6,60,0
2835,246,45,5
2836,19,56,0
2837,137,34,0
2838,6,44,2
2839,222,49,3
2840,209,35,0
2841,136,34,1
2842,96,59,6
2843,4,35,0
2844,122,34,0
2845,98,68,0
2846,302,45,7
2847,265,29,1
2848,47,35,1
2849,7,67,1
2850,48,44,0
2851,120,33,1
2852,61,35,0
2853,96,5,1
2854,138,9,0
2855,258,34,1
2856,223,45,3
2857,44,70,0
2858,265,32,3
2859,298,34,4
2860,302,35,2
2861,96,70,6
2862,6,83,0
2863,295,34,6
2864,138,38,2
2865,223,17,0
2866,91,60,0
2867,26,56,1
2868,237,56,1
2869,58,55,0
2870,171,35,0
2871,39,36,0
2872,166,35,1
2873,140,35,1
2874,136,60,2
2875,9,60,0
2876,6,61,0
2877,88,32,0
2878,270,32,2
2879,70,32,2
2880,98,69,0
2881,302,44,1
2882,153,34,2
2883,121,64,1
2884,7,35,2
2885,221,34,3
2886,19,62,0
2887,233,45,0
2888,208,60,0
2889,42,60,1
2890,61,33,0
2891,131,35,0
2892,73,41,2
2893,264,19,1
2894,255,27,4
2895,165,32,2
2896,55,35,1
2897,219,68,5
2898,282,35,6
2899,59,34,1
2900,130,35,2
2901,122,51,0
2902,61,34,0
2903,265,42,2
2904,34,55,1
2905,6,25,4
2906,302,85,1
2907,61,35,3
2908,271,60,4
2909,302,44,2
2910,286,59,1
2911,186,19,0
2912,286,50,1
2913,104,10,0
2914,128,44,0
2915,302,35,3
2916,267,62,1
2917,4,34,0
2918,132,42,1
2919,73,45,1
2920,120,37,1
2921,19,36,1
2922,128,5,1
2923,83,74,0
2924,282,35,0
2925,223,44,0
2926,6,32,4
2927,6,61,1
2928,87,35,0
2929,80,35,4
2930,34,21,1
2931,96,21,1
2932,42,34,6
2933,223,58,1
2934,52,60,2
2935,61,34,2
2936,73,79,0
2937,42,19,2
2938,203,70,0
2939,42,69,0
2940,85,35,0
2941,33,34,0
2942,34,11,0
2943,187,77,0
2944,302,68,0
2945,258,12,6
2946,138,58,0
2947,120,41,7
2948,278,46,1
2949,61,61,0
2950,96,60,0
2951,95,34,1
2952,305,35,1
2953,222,45,0
2954,131,34,0
2955,6,88,2
2956,130,36,0
2957,61,34,0
2958,267,27,0
2959,130,35,4
2960,270,35,1
2961,61,34,3
2962,260,35,8
2963,2,20,2
2964,58,60,0
2965,88,32,0
2966,270,55,0
2967,26,61,5
2968,42,35,0
2969,302,43,6
2970,265,16,7
2971,265,31,1
2972,96,66,0
2973,6,44,0
2974,302,33,0
2975,165,32,0
2976,80,56,0
2977,300,44,2
2978,135,55,3
2979,61,60,1
2980,249,56,2
2981,177,32,0
2982,255,10,0
2983,234,49,4
2984,19,55,1
2985,19,60,1
2986,34,86,1
2987,208,5,0
2988,90,70,0
2989,91,44,3
2990,61,35,0
2991,255,44,2
2992,85,35,1
2993,203,16,0
2994,138,68,1
2995,302,12,2
2996,203,51,0
2997,61,70,4
2998,26,41,0
2999,302,35,0
3000,302,34,2
3001,6,60,0
3002,6,45,5
3003,258,52,2
3004,58,34,3
3005,195,34,0
3006,249,17,1
3007,318,77,0
3008,80,36,1
3009,302,33,1
3010,98,88,0
3011,42,4,2
3012,223,18,3
3013,223,60,2
3014,165,41,1
3015,102,60,2
3016,61,35,1
3017,6,62,2
3018,203,16,8
3019,305,25,0
3020,302,60,1
3021,136,34,1
3022,132,26,0
3023,72,33,0
3024,27,34,1
3025,93,77,0
3026,302,43,4
3027,73,26,2
3028,83,33,1
3029,302,58,2
3030,37,43,0
3031,138,60,1
3032,6,42,1
3033,121,34,0
3034,62,36,0
3035,6,17,0
3036,42,60,0
3037,92,37,0
3038,183,60,1
3039,138,69,1
3040,234,60,10
3041,175,68,3
3042,61,34,1
3043,6,16,1
3044,122,60,1
3045,302,25,1
3046,11,16,1
3047,37,60,2
3048,267,29,3
3049,96,34,4
3050,58,65,0
3051,264,45,1
3052,19,31,2
3053,98,43,1
3054,302,33,1
3055,274,58,0
3056,130,78,0
3057,34,78,1
3058,71,23,4
3059,6,35,3
3060,61,59,3
3061,223,34,1
3062,61,35,3
3063,165,34,2
3064,302,26,1
3065,102,61,1
3066,183,63,3
3067,114,62,1
3068,246,71,0
3069,34,43,0
3070,178,17,2
3071,302,17,0
3072,186,12,0
3073,139,25,0
3074,37,35,0
3075,37,34,0
3076,6,45,4
3077,204,35,2
3078,70,25,1
3079,80,60,0
3080,41,79,0
3081,42,42,1
3082,237,9,6
3083,26,34,0
3084,265,45,0
3085,293,80,1
3086,83,46,0
3087,80,60,2
3088,136,34,2
3089,198,45,0
3090,37,34,0
3091,275,5,1
3092,258,37,0
3093,255,10,1
3094,43,44,1
3095,13,60,1
3096,61,34,1
3097,121,26,0
3098,63,34,2
3099,300,16,1
3100,227,35,0
3101,6,17,9
3102,102,31,1
3103,283,50,0
3104,42,10,1
3105,42,34,11
3106,302,11,0
3107,37,43,0
3108,26,15,2
3109,61,35,2
3110,258,6,2
3111,120,85,2
3112,265,19,0
3113,91,43,0
3114,258,51,1
3115,61,35,0
3116,73,25,3
3117,90,16,0
3118,302,27,4
3119,28,66,1
3120,83,60,0
3121,80,44,0
3122,137,89,1
3123,91,56,2
3124,63,60,2
3125,282,54,3
3126,6,82,1
3127,19,45,1
3128,265,58,4
3129,1,56,0
3130,265,17,2
3131,258,32,0
3132,6,33,0
3133,83,17,0
3134,258,51,1
3135,96,45,2
3136,70,87,1
3137,91,10,0
3138,50,34,1
3139,223,9,1
3140,237,35,4
3141,263,69,1
3142,165,34,1
3143,255,79,3
3144,19,27,1
3145,203,60,1
3146,6,77,0
3147,8,28,0
3148,80,26,1
3149,14,34,0
3150,104,45,0
3151,169,36,1
3152,64,82,1
3153,37,34,1
3154,227,34,2
3155,6,77,3
3156,90,77,2
3157,302,17,0
3158,167,34,2
3159,271,53,3
3160,223,68,0
3161,63,5,10
3162,6,35,1
3163,174,34,1
3164,6,13,0
3165,73,61,1
3166,80,35,0
3167,203,4,1
3168,68,46,0
3169,96,33,2
3170,222,33,0
3171,6,85,2
3172,42,19,0
3173,6,42,1
3174,176,60,2
3175,265,16,2
3176,135,79,1
3177,204,34,0
3178,264,34,0
3179,80,20,0
3180,6,32,2
3181,22,32,0
3182,96,20,0
3183,6,46,8
3184,302,38,4
3185,19,18,0
3186,70,75,1
3187,6,25,2
3188,123,31,9
3189,254,88,1
3190,48,60,0
3191,266,61,1
3192,120,61,5
3193,267,20,2
3194,75,58,1
3195,197,16,1
3196,28,44,2
3197,73,69,1
3198,6,6,0
3199,120,66,1
3200,138,44,0
3201,265,31,3
3202,2,0,0
3203,167,63,1
3204,61,63,2
3205,6,17,0
3206,6,32,3
3207,6,32,2
3208,52,35,0
3209,263,75,0
3210,184,63,4
3211,302,44,1
3212,132,29,1
